TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC1500000125.mm.1	chr15	18818925	19014236	200	NM_009865	Cdh10	NM_009865 // Cdh10 // cadherin 10	refseq:NM:protein_coding:CODING	2.90709833333334	9.605145	10.3705799672484	0.000108770783345267	0.00420167097238331	1.98982490477708	7.50108002389287
TC1500000175.mm.1	chr15	27466677	27594909	160	NM_020332	Ank	NM_020332 // Ank // progressive ankylosis	refseq:NM:protein_coding:CODING	-2.60844999999999	10.9778866666667	-13.2480955105591	3.14048412422621e-05	0.00291746390676735	3.30720159133161	-6.09848124000873
TC1500000199.mm.1	chr15	31224385	31274341	50	NM_146057	Dap	NM_146057 // Dap // death-associated protein	refseq:NM:protein_coding:CODING	-1.42069999999999	12.3503866666667	-10.7967090568048	8.87972919278124e-05	0.00390169405236649	2.20897981994714	-2.67715375759806
TC1500000297.mm.1	chr15	38933142	38952916	60	NM_080640	Baalc	NM_080640 // Baalc // brain and acute leukemia, cytoplasmic	refseq:NM:protein_coding:CODING	-1.82740833333333	7.03300666666667	-9.33099145498488	0.000184607176887825	0.00502236857986058	1.41253572460982	-3.54898956708174
TC1500000331.mm.1	chr15	41447482	41861048	260	NM_001130163	Oxr1	NM_001130163 // Oxr1 // oxidation resistance 1	refseq:NM:protein_coding:CODING	-0.706833333333329	9.97668	-10.1339288801865	0.000122150868211071	0.00435810040867101	1.86391514988923	-1.63221752024762
TC1500000389.mm.1	chr15	54745702	54754039	90	NM_010930	Nov	NM_010930 // Nov // nephroblastoma overexpressed gene	refseq:NM:protein_coding:CODING	-1.475075	7.83287166666667	-7.22668369017145	0.000647666550305216	0.00879139480992364	0.0170677753102764	-2.77998095612535
TC1500000392.mm.1	chr15	55112317	55259273	260	NM_001037937	Deptor	NM_001037937 // Deptor // DEP domain containing MTOR-interacting protein	refseq:NM:protein_coding:CODING	0.823283333333334	11.4025783333333	8.4972399849943	0.000293670807914327	0.00617031177883106	0.899974751493954	1.76942833758345
TC1500000398.mm.1	chr15	55557408	55626423	298	NM_001168250	Mtbp	NM_001168250 // Mtbp // Mdm2, transformed 3T3 cell double minute p53 binding protein	refseq:NM:protein_coding:CODING	0.616268333333338	9.012135	8.26977192062454	0.000335672500854578	0.00663302128935898	0.751514994066403	1.53290504559227
TC1500000407.mm.1	chr15	57912199	57970068	320	NM_001081396	Tbc1d31	NM_001081396 // Tbc1d31 // TBC1 domain family, member 31	refseq:NM:protein_coding:CODING	0.960463333333335	8.51282	9.9836098590279	0.000131662971537597	0.00447345950511244	1.78231227045952	1.94593474736939
TC1500000423.mm.1	chr15	58933810	58939489	40	NM_023172	Ndufb9	NM_023172 // Ndufb9 // NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9	refseq:NM:protein_coding:CODING	-1.20153833333333	14.96543	-8.1475537080151	0.000361152562392679	0.00683509310965353	0.670112946694255	-2.29984771088601
TC1500000439.mm.1	chr15	59648350	59657099	90	NM_144549	Trib1	NM_144549 // Trib1 // tribbles homolog 1 (Drosophila)	refseq:NM:protein_coding:CODING	-0.99916833333333	7.996865	-6.85627047242987	0.000834064755620168	0.00984478216711126	-0.267195403796254	-1.99884739744049
TC1500000503.mm.1	chr15	68928420	69101211	140	NM_010158	Khdrbs3	NM_010158 // Khdrbs3 // KH domain containing, RNA binding, signal transduction associated 3	refseq:NM:protein_coding:CODING	-1.49889333333333	7.02752666666667	-11.3270903904193	6.96826853204226e-05	0.00368995491339914	2.46896350246969	-2.82625831865533
TC1500000557.mm.1	chr15	75596658	75598213	40	NM_026730	Gpihbp1	NM_026730 // Gpihbp1 // GPI-anchored HDL-binding protein 1	refseq:NM:protein_coding:CODING	-1.224235	7.830865	-11.9342070904784	5.34712959244735e-05	0.00326758016770847	2.75045526990953	-2.3363153196717
TC1500000587.mm.1	chr15	76343523	76345937	90	NM_025567	Cyc1	NM_025567 // Cyc1 // cytochrome c-1	refseq:NM:protein_coding:CODING	-0.706954999999995	9.905715	-8.70184976149273	0.000261096730597059	0.00580668971238534	1.03024304550532	-1.63235517570027
TC1500000654.mm.1	chr15	78842647	78850902	50	NM_027219	Cdc42ep1	NM_027219 // Cdc42ep1 // CDC42 effector protein (Rho GTPase binding) 1	refseq:NM:protein_coding:CODING	0.927940000000003	8.885115	7.92093131049024	0.000414693680895498	0.0071936483831479	0.516043340303858	1.90255742587928
TC1500000667.mm.1	chr15	79141351	79151774	50	NM_027231	Polr2f	NM_027231 // Polr2f // polymerase (RNA) II (DNA directed) polypeptide F	refseq:NM:protein_coding:CODING	-1.08684999999999	10.80837	-12.991215034615	3.47076503533132e-05	0.00297017874645386	3.20357375692219	-2.12409751467885
TC1500000669.mm.1	chr15	79193512	79197264	30	XR_141280	Gm10864	XR_141280 // Gm10864 // predicted gene 10864	otherdb:protein_coding:-:CODING	1.03105666666667	7.878075	10.7671538155096	9.00339576705009e-05	0.00390968532491442	2.19408363176475	2.04352042994299
TC1500000693.mm.1	chr15	80091296	80119501	110	NM_009303	Syngr1	NM_009303 // Syngr1 // synaptogyrin 1	refseq:NM:protein_coding:CODING	-0.927921666666665	8.35194166666667	-6.8207214963581	0.000855067230897487	0.00992435727966173	-0.295183044559777	-1.90253324890711
TC1500000713.mm.1	chr15	80977765	81012290	383	NM_134091	Sgsm3	NM_134091 // Sgsm3 // small G protein signaling modulator 3	refseq:NM:protein_coding:CODING	-1.079065	7.73602	-16.3185278448744	1.07727002225913e-05	0.00219542882562857	4.38230936304613	-2.11266643383031
TC1500000776.mm.1	chr15	83563573	83574203	50	NM_009775	Tspo	NM_009775 // Tspo // translocator protein	refseq:NM:protein_coding:CODING	-1.67741833333333	9.62262666666667	-16.8065084375957	9.254376531249e-06	0.00209707507108564	4.52930666936701	-3.19855065972031
TC1500000784.mm.1	chr15	84192233	84214702	160	NM_178614	Samm50	NM_178614 // Samm50 // sorting and assembly machinery component 50 homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	-0.695276666666663	10.653125	-8.04986656293158	0.000383167956396006	0.00701953649470411	0.604205546985048	-1.61919491749803
TC1500000854.mm.1	chr15	88862186	88865726	70	NM_145478	Pim3	NM_145478 // Pim3 // proviral integration site 3	refseq:NM:protein_coding:CODING	-1.43967	7.548695	-19.3943259243558	4.41424326156174e-06	0.00179083001222681	5.22184453750824	-2.71258811040257
TC1500000901.mm.1	chr15	91949540	92341967	338	NM_001159647	Cntn1	NM_001159647 // Cntn1 // contactin 1	refseq:NM:protein_coding:CODING	0.951731666666671	7.29000666666667	7.76432656411504	0.000457186079635888	0.00754134362569839	0.407125101852374	1.9341928765458
TC1500001005.mm.1	chr15	99074575	99083409	171	NM_001162506	Troap	NM_001162506 // Troap // trophinin associated protein	refseq:NM:protein_coding:CODING	0.838240000000003	7.17824	7.24794176181904	0.000638545467827586	0.00875941829272466	0.0329848308704683	1.78786772128899
TC1500001006.mm.1	chr15	99080805	99080865	30	NR_105925	Mir6960	NR_105925 // Mir6960 // microRNA mir-6960	refseq:NR:ncRNA:NONCODING	1.51103333333334	7.77172333333333	9.53740503278239	0.000165516388101545	0.00488642454215748	1.53230318647278	2.85014107977861
TC1500001054.mm.1	chr15	100761747	100823971	380	NM_021530	Slc4a8	NM_021530 // Slc4a8 // solute carrier family 4 (anion exchanger), member 8	refseq:NM:protein_coding:CODING	-1.670425	8.44077166666667	-15.752152484427	1.29221853513904e-05	0.00227337597223375	4.20427376573811	-3.18308349368971
TC1500001061.mm.1	chr15	101128522	101145336	217	NM_001277255	Acvrl1	NM_001277255 // Acvrl1 // activin A receptor, type II-like 1	refseq:NM:protein_coding:CODING	0.802790000000002	8.72697833333333	9.51426442174618	0.000167536444831374	0.00491495821422664	1.51900916600255	1.74447146620925
TC1500001065.mm.1	chr15	101224207	101232756	88	NM_019518	Grasp	NM_019518 // Grasp // GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein	refseq:NM:protein_coding:CODING	-1.61723333333333	10.1317	-8.86862837661055	0.000237665388361834	0.00558901889796529	1.13421173814182	-3.06786145777841
TC1500001068.mm.1	chr15	101284301	101290940	30	NM_026566	Atg101	NM_026566 // Atg101 // autophagy related 101	refseq:NM:protein_coding:CODING	-0.622499999999995	8.623235	-8.61373423551414	0.000274573298871276	0.00598988914701579	0.974515143151619	-1.53954069185688
TC1500001069.mm.1	chr15	101293212	101297426	30	NR_033803	6030408B16Rik	NR_033803 // 6030408B16Rik // RIKEN cDNA 6030408B16 gene	refseq:NR:ncRNA:NONCODING	-1.100085	7.36428833333333	-9.7361004287474	0.000149305757000748	0.00467100460925349	1.64510107650696	-2.14367322124121
TC1500001089.mm.1	chr15	102144186	102149512	60	NM_008344	Igfbp6	NM_008344 // Igfbp6 // insulin-like growth factor binding protein 6	refseq:NM:protein_coding:CODING	-1.42908166666666	8.43999	-7.54803616114985	0.000524606152591324	0.00807798629753542	0.253280047570976	-2.69275256293687
TC1500001095.mm.1	chr15	102296293	102324357	340	NM_001014976	Espl1	NM_001014976 // Espl1 // extra spindle pole bodies 1 (S. cerevisiae)	refseq:NM:protein_coding:CODING	0.955335000000002	7.670595	8.80666226440813	0.000246069461731267	0.00568877313504279	1.09581044323641	1.93902983267467
TC1500001101.mm.1	chr15	102459028	102462806	80	NM_001170911	Prr13	NM_001170911 // Prr13 // proline rich 13	refseq:NM:protein_coding:CODING	-1.32899	8.51296166666667	-8.77062173339902	0.000251118644132342	0.00570898649575075	1.07335211700812	-2.5122673485164
TC1500001167.mm.1	chr15	6813577	6874969	274	NM_011019	Osmr	NM_011019 // Osmr // oncostatin M receptor	refseq:NM:protein_coding:CODING	-1.85945499999999	10.740355	-8.97317349896448	0.000224241649273419	0.00547463115134604	1.19839832794417	-3.62870556358437
TC1500001192.mm.1	chr15	9111982	9155425	160	NM_001285980	Skp2	NM_001285980 // Skp2 // S-phase kinase-associated protein 2 (p45)	refseq:NM:protein_coding:CODING	0.899620000000004	8.71146333333333	8.44593864817521	0.000302575193113951	0.00625397068612588	0.866831940064964	1.86557453361689
TC1500001227.mm.1	chr15	12357054	12739924	356	NM_001081064	Pdzd2	NM_001081064 // Pdzd2 // PDZ domain containing 2	refseq:NM:protein_coding:CODING	1.95868	9.70792333333333	7.39194850966956	0.000580581364496985	0.00839993616151022	0.139713606795261	3.88706167842998
TC1500001305.mm.1	chr15	27863799	27867231	30	XR_141251	Gm20555	XR_141251 // Gm20555 // predicted gene, 20555	otherdb:protein_coding:-:CODING	1.23745666666667	7.47785166666667	10.8722838432261	8.57253706698817e-05	0.00384654294092314	2.24686966614851	2.35782503687837
TC1500001328.mm.1	chr15	32240568	32244662	30	NR_038186	Snhg18	NR_038186 // Snhg18 // small nucleolar RNA host gene 18	refseq:NR:ncRNA:NONCODING	-1.08574166666666	8.65618166666667	-11.2123526997939	7.3367638077781e-05	0.0037205971785694	2.41387293548181	-2.12246632863649
TC1500001365.mm.1	chr15	35925886	35938246	123	NM_053071	Cox6c	NM_053071 // Cox6c // cytochrome c oxidase subunit VIc	refseq:NM:protein_coding:CODING	-0.592556666666667	8.94572666666667	-7.54451113556364	0.000525798221213809	0.00808196206274637	0.250739154005074	-1.5079166298649
TC1500001410.mm.1	chr15	38291464	38300711	70	NM_001289471	Klf10	NM_001289471 // Klf10 // Kruppel-like factor 10	refseq:NM:protein_coding:CODING	-1.475345	9.99382333333333	-12.7106611232205	3.87968336515896e-05	0.00300377096156091	3.08759696373082	-2.78050127752251
TC1500001450.mm.1	chr15	42424667	42676977	120	NM_001286062	Angpt1	NM_001286062 // Angpt1 // angiopoietin 1	refseq:NM:protein_coding:CODING	-1.80455833333333	7.31529666666667	-8.35316553527921	0.000319499641981844	0.00645491927290709	0.806396828797734	-3.49322200495353
TC1500001469.mm.1	chr15	44971794	44972135	30	XM_001473255	Gm5471	XM_001473255 // Gm5471 // predicted pseudogene 5471	otherdb:protein_coding:-:CODING	-0.826793333333324	14.2862966666667	-8.89262675529024	0.000234501936566145	0.00555930934066752	1.14901226230265	-1.77373850332345
TC1500001528.mm.1	chr15	54250619	54278484	60	NM_008764	Tnfrsf11b	NM_008764 // Tnfrsf11b // tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)	refseq:NM:protein_coding:CODING	-2.59574	8.98565833333333	-12.8985791035578	3.59986718608635e-05	0.00297017874645386	3.1656076036369	-6.04499019743543
TC1500001534.mm.1	chr15	55076099	55090491	121	NM_183089	Dscc1	NM_183089 // Dscc1 // defective in sister chromatid cohesion 1 homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	0.765540000000004	6.73275333333333	10.4072465692894	0.00010685638449985	0.00417800372095589	2.0090593753037	1.70000619063555
TC1500001568.mm.1	chr15	58094047	58135082	350	NM_027435	Atad2	NM_027435 // Atad2 // ATPase family, AAA domain containing 2	refseq:NM:protein_coding:CODING	1.41962666666667	10.3945033333333	8.74101757714371	0.000255357737407722	0.00574509227997891	1.05483611422115	2.67516275489286
TC1500001606.mm.1	chr15	60818996	60825080	30	NM_001162926	Fam84b	NM_001162926 // Fam84b // family with sequence similarity 84, member B	refseq:NM:protein_coding:CODING	-1.87936166666666	7.069085	-18.2769271113232	6.00091923597788e-06	0.00198606738871779	4.93956773127792	-3.67912238168875
TC1500001644.mm.1	chr15	65922443	65976804	170	NM_001145096	Hhla1	NM_001145096 // Hhla1 // HERV-H LTR-associating 1	refseq:NM:protein_coding:CODING	-2.00518666666666	6.14879	-29.9544714062703	4.60631486988995e-07	0.00179083001222681	7.03478374947411	-4.01440637433583
TC1500001688.mm.1	chr15	72805600	72810324	30	NR_002864	Peg13	NR_002864 // Peg13 // paternally expressed 13	refseq:NR:ncRNA:NONCODING	-0.640879999999998	7.47262666666667	-7.20631095999445	0.000656551720512071	0.00883587235208139	0.00177408113511834	-1.5592799825657
TC1500001712.mm.1	chr15	74669081	74672570	30	NM_001276684	Arc	NM_001276684 // Arc // activity regulated cytoskeletal-associated protein	refseq:NM:protein_coding:CODING	-0.949446666666665	6.59105833333333	-7.02930395206506	0.00074008820630304	0.00937242462470279	-0.132755449276807	-1.93113184670374
TC1500001754.mm.1	chr15	75924683	75929732	110	NM_031201	Tsta3	NM_031201 // Tsta3 // tissue specific transplantation antigen P35B	refseq:NM:protein_coding:CODING	-0.637496666666664	8.46375333333333	-8.50306893441408	0.000292678753067702	0.00617031177883106	0.903728154779875	-1.55562752474509
TC1500001776.mm.1	chr15	76452891	76477269	190	NM_013481	Bop1	NM_013481 // Bop1 // block of proliferation 1	refseq:NM:protein_coding:CODING	-0.79387833333333	8.9145	-9.45981706573857	0.000172405436512348	0.00494634686622641	1.48759836988612	-1.73372891046511
TC1500001791.mm.1	chr15	76723985	76818170	240	NM_001168288	Arhgap39	NM_001168288 // Arhgap39 // Rho GTPase activating protein 39	refseq:NM:protein_coding:CODING	0.689493333333338	9.68658833333333	10.2144466564009	0.000117390712118421	0.00431685465192199	1.90710159187658	1.61271704150795
TC1500001863.mm.1	chr15	79154909	79164506	80	NM_011437	Sox10	NM_011437 // Sox10 // SRY (sex determining region Y)-box 10	refseq:NM:protein_coding:CODING	0.747705000000003	11.76831	7.3116752950712	0.000612090700941174	0.00859147176382441	0.0804546549097367	1.67911960706137
TC1500001892.mm.1	chr15	79998970	79999026	30	NR_106072	Mir7213	NR_106072 // Mir7213 // microRNA mir-7213	refseq:NR:ncRNA:NONCODING	-0.79139833333333	7.883385	-9.45313810840447	0.000173014146142971	0.00494634686622641	1.48373250668568	-1.7307511818843
TC1500001899.mm.1	chr15	80082859	80082906	24	NR_028281	Snord43	NR_028281 // Snord43 // small nucleolar RNA, C/D box 43	refseq:NR:ncRNA:NONCODING	-0.888039999999998	8.476775	-7.15562496982132	0.00067928595393195	0.0089772542591269	-0.0364444962829671	-1.85066016655945
TC1500001919.mm.1	chr15	81318916	81360767	100	NM_011399	Slc25a17	NM_011399 // Slc25a17 // solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17	refseq:NM:protein_coding:CODING	-0.649446666666659	11.5673283333333	-8.87025466019139	0.000237449428355283	0.00558901889796529	1.13521597472004	-1.56856647016495
TC1500001926.mm.1	chr15	81678296	81697287	100	NM_001164320	Chadl	NM_001164320 // Chadl // chondroadherin-like	refseq:NM:protein_coding:CODING	0.890575000000005	6.42365833333333	14.947307260897	1.69222934978183e-05	0.0025038026373566	3.93655838684188	1.85391487217665
TC1500001933.mm.1	chr15	81888228	81926216	110	NM_030229	Polr3h	NM_030229 // Polr3h // polymerase (RNA) III (DNA directed) polypeptide H	refseq:NM:protein_coding:CODING	-0.666943333333331	6.94533833333333	-8.86628373786461	0.000237977149434295	0.00558901889796529	1.13276359187608	-1.58770549820179
TC1500001934.mm.1	chr15	81951106	81960930	190	NM_001282040	Pmm1	NM_001282040 // Pmm1 // phosphomannomutase 1	refseq:NM:protein_coding:CODING	-0.754838333333331	6.93266	-12.8947798183271	3.60528249344878e-05	0.00297017874645386	3.16404364446399	-1.68744248889431
TC1500001940.mm.1	chr15	82233762	82244747	80	NM_001080158	Cenpm	NM_001080158 // Cenpm // centromere protein M	refseq:NM:protein_coding:CODING	1.04752833333334	8.42666833333333	7.74491185248719	0.00046280338337666	0.00757870670707885	0.393479241223971	2.06698559328144
TC1500001980.mm.1	chr15	83602583	83725039	284	NM_001271472	Scube1	NM_001271472 // Scube1 // signal peptide, CUB domain, EGF-like 1	refseq:NM:protein_coding:CODING	-1.32178833333333	7.578005	-12.0034586658774	5.19221747354088e-05	0.00326015389875742	2.78153399642524	-2.49975782341284
TC1500002050.mm.1	chr15	89351004	89355659	195	NM_178919	Lmf2	NM_178919 // Lmf2 // lipase maturation factor 2	refseq:NM:protein_coding:CODING	0.950031666666669	10.6891466666667	9.7669848256362	0.00014695800828627	0.00464254552003407	1.66241968243199	1.93191506226446
TC1500002071.mm.1	chr15	90933275	91049951	370	NM_001109040	Kif21a	NM_001109040 // Kif21a // kinesin family member 21A	refseq:NM:protein_coding:CODING	1.05199	10.7491383333333	7.89023166742215	0.000422644224139298	0.00724192707874694	0.494852090803343	2.07338783036035
TC1500002109.mm.1	chr15	94270163	94465418	470	NM_001164785	Adamts20	NM_001164785 // Adamts20 // a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20	refseq:NM:protein_coding:CODING	1.91882666666667	8.17143	25.3125939164727	1.10738106179807e-06	0.00179083001222681	6.39141656828927	3.78115415101275
TC1500002111.mm.1	chr15	94577948	94589889	154	NM_008971	Twf1	NM_008971 // Twf1 // twinfilin, actin-binding protein, homolog 1 (Drosophila)	refseq:NM:protein_coding:CODING	-0.894821666666658	13.453775	-7.96256031046256	0.000404192188106596	0.00710082405691556	0.54465551480848	-1.85938003073569
TC1500002137.mm.1	chr15	96268564	96275275	80	NR_030690	E330033B04Rik	NR_030690 // E330033B04Rik // RIKEN cDNA E330033B04 gene	refseq:NR:ncRNA:NONCODING	1.24721	8.647525	11.9572480709759	5.29498778166944e-05	0.00326731544879123	2.76081831966454	2.37381910543029
